name,node_type,lat,lon,Monday_mean,Monday_std,Tuesday_mean,Tuesday_std,Wednesday_mean,Wednesday_std,Thursday_mean,Thursday_std,Friday_mean,Friday_std
Szabó Imre Hair & Beauty,hair_care,47.498614,19.027912,21.125,23.386806287591586,32.916666666666664,35.90835170572749,34.166666666666664,39.95066401895663,35.666666666666664,37.7543227841381,26.333333333333332,29.80585326557334
Downdog Yoga Studio - Blaha,gym,47.499167299999996,19.0744669,8.458333333333334,18.984597192343998,11.666666666666666,24.563975429251855,12.25,26.054830006481843,10.125,21.28636594160685,4.291666666666667,7.311401864363784
Volvo Galéria Budapest,car_dealer,47.5701094,19.080255899999997,29.25,36.615399765672365,31.416666666666668,38.683455406959474,33.666666666666664,41.57590113942878,33.083333333333336,40.824743994570525,28.291666666666668,35.58262587118732
Gyermek Háziorvosi Rendelő,doctor,47.4384054,19.165725199999997,22.0,27.509089406957838,25.666666666666668,33.404923123529095,21.5,27.5,21.791666666666668,27.648054733661745,20.333333333333332,32.39041353377399
Nádasdy discount,liquor_store,47.4726799,19.078885699999997,30.375,26.076510023390785,30.833333333333332,25.753101215624927,28.625,24.73663359607905,28.083333333333332,25.50966592402879,35.166666666666664,29.952276856507737
Lukoil benzinkút és Despar,gas_station,47.4651465,19.0733295,30.291666666666668,29.472415304635092,40.625,29.494084858945303,36.083333333333336,30.628032729656162,40.125,26.635365744313205,49.833333333333336,28.25725079023475
Smaragd Gyógyszertár,pharmacy,47.4358419,19.1257862,17.5,19.211541669874734,19.458333333333332,23.309474408965603,19.666666666666668,20.177682941529458,22.583333333333332,28.562674750255603,19.833333333333332,22.090093304968683
Shell,bakery,47.558193100000004,19.0766108,35.125,30.14453032198932,38.458333333333336,30.84231288163858,37.375,27.686959174552438,41.25,32.560520573234086,43.333333333333336,36.03432006049542
C&A,clothing_store,47.4056679,19.0155559,15.958333333333334,20.527378397859014,15.916666666666666,19.97898201165971,17.125,22.320230920251102,15.416666666666666,19.665783878491993,18.083333333333332,22.64199024428335
Primula Gyógyszertár,pharmacy,47.39999279999999,19.0977795,32.833333333333336,37.595064687919994,24.083333333333332,29.327058988055537,27.291666666666668,30.717095086540255,24.083333333333332,29.884383695985584,28.125,32.195124501493495
PASTA,meal_takeaway,47.489616399999996,19.0610764,18.25,26.215850803155966,21.75,31.123744954616242,19.708333333333332,28.829208519986967,21.75,30.02394877427018,17.583333333333332,24.389062894848767
Öreghalász Vendéglátó és Kereskedelmi Kft.,restaurant,47.561111100000005,19.0813888,10.916666666666666,13.133661163421095,10.916666666666666,12.432875326684849,11.625,13.704660095505227,16.625,19.347292015507836,19.083333333333332,21.47268937252362
Zamatic Deli & Caffé,cafe,47.445575,19.1722259,12.791666666666666,17.99069010781842,19.916666666666668,22.231577891718697,15.5,21.83269719175042,22.041666666666668,26.475584926913744,34.916666666666664,34.35830402618202
Budapest 126-os Posta,post_office,47.4912148,19.0120258,30.791666666666668,37.14159748703452,33.25,40.305344972265566,33.5,40.65197822164787,31.708333333333332,38.65389066949004,31.166666666666668,37.74438883978503
Ricsi Bontó motorbontó,supermarket,47.453942700000006,19.1616612,11.666666666666666,20.82399790839619,17.625,32.168582628604156,12.875,22.376163843101732,16.083333333333332,28.004339941436857,0.0,0.0
Benu Megyeri Gyógyszertár,pharmacy,47.598133000000004,19.0579867,25.833333333333332,30.1311946143675,27.625,30.748729648556214,26.875,31.86339658082086,25.958333333333332,28.79884136365366,29.458333333333332,35.40948456589311
MOL,gas_station,47.494631,19.028468,32.0,22.403496750879462,37.833333333333336,27.46007202385958,41.416666666666664,33.524762821267245,50.666666666666664,36.02969454337476,46.291666666666664,32.7305656925687
Európa Gyógyszertár,pharmacy,47.529877,19.2033862,25.916666666666668,32.76674720234253,22.625,30.11618128182921,25.75,34.11164268496413,24.875,31.059502705827946,28.125,35.645608074487946
HáZéP Extra Kft. Bathroom Tile Center Salon,home_goods_store,47.531095,19.172651000000002,23.666666666666668,29.383479863503045,26.75,33.07598574998685,28.166666666666668,33.994689127698884,25.875,34.03712740033546,23.166666666666668,29.038288899696244
Pólus Patika,pharmacy,47.552268,19.1408675,21.833333333333332,27.62496857715659,25.125,30.818436716788,23.416666666666668,28.07715065473861,24.291666666666668,28.314423837016744,25.0,29.5606720717465
Festék ABC,home_goods_store,47.5174394,19.1909146,13.416666666666666,20.016486260635812,16.291666666666668,27.006911409653803,15.458333333333334,23.126426382435792,17.583333333333332,27.67959035502914,17.5,26.51886121235224
Vasút sori háziorvosi rendelő,doctor,47.586388899999996,19.0447222,25.666666666666668,30.81891554801297,26.375,31.82741546214521,26.708333333333332,31.740456789753708,31.833333333333332,37.76425411535211,18.416666666666668,25.932471065356566
Magyar Posta,post_office,47.528971000000006,19.005446,17.875,21.72807803281275,15.375,18.23415407963857,17.416666666666668,26.09744027464933,14.25,18.314952907392364,11.875,14.632476721320968
Peugeot M5 Center,car_dealer,47.436913200000006,19.1436363,24.416666666666668,30.052615896494306,29.5,36.16743470766669,27.583333333333332,34.691397428693406,28.958333333333332,36.423983818662975,23.5,29.11328448205962
Sárpataki Gyógyszertár,pharmacy,47.595344,19.118679999999998,14.75,21.968253609849526,17.208333333333332,22.91647727194465,17.0,19.192012227313043,16.75,26.865792996547363,16.958333333333332,27.623177415995354
Műszaki Adás-Vétel és ZÁLOG,electronics_store,47.5052614,19.083128,19.416666666666668,29.41218096110672,20.833333333333332,31.47176865417993,21.125,31.15861638455726,17.0,25.129663746258124,17.541666666666668,26.45905510826534
Advansys Notebook Szerviz Kft.,electronics_store,47.518545399999994,19.0551825,19.958333333333332,29.638768483562576,25.416666666666668,36.47820886806563,24.041666666666668,34.55608866594842,25.083333333333332,36.65937427483211,18.416666666666668,26.413248990274223
Budapest Post 113,post_office,47.4631671,19.0162092,28.458333333333332,36.176625932898844,25.541666666666668,34.30012046464106,29.25,36.29996556472196,27.666666666666668,36.400167887280716,22.291666666666668,29.334960892347468
Tímár Motors Kft.,car_repair,47.577337,19.086292,18.833333333333332,24.7885502242915,23.166666666666668,30.794570228460007,24.916666666666668,32.84422408210545,28.833333333333332,37.81717716711401,25.583333333333332,34.244119527624335
Pékesség,bakery,47.5330042,19.041107800000002,12.916666666666666,18.752592413376405,17.708333333333332,23.428044388913236,15.666666666666666,27.585724971844083,14.958333333333334,20.658894707983666,10.875,15.373983706248683
Power Fitness Budapest,gym,47.487238399999995,19.0791668,30.0,27.279418371121235,27.833333333333332,25.569621732742853,32.541666666666664,31.401936201804855,21.5,18.239152027072603,21.25,19.25973779676141
OBI áruház Fót,home_goods_store,47.577859499999995,19.160975699999998,19.208333333333332,20.314155915409223,21.666666666666668,22.864941625894335,21.416666666666668,22.323225324510993,22.041666666666668,23.136333559048538,22.666666666666668,23.656688037189163
Popular Car Dealer,car_dealer,47.442251500000005,19.133475699999998,24.333333333333332,34.19389159224528,20.166666666666668,28.83236992610138,16.666666666666668,25.759572115148877,23.666666666666668,33.68316427468707,18.333333333333332,28.88867521288499
Trilak Festékstúdió Mintabolt,home_goods_store,47.41278,19.11095,25.333333333333332,36.736297521056144,27.833333333333332,39.428909303820326,26.875,39.356609461859556,21.666666666666668,31.482358375586934,26.833333333333332,38.60447584873489
Auguszt Cukrászda - Fény Utca,bakery,47.5091013,19.0243999,0.0,0.0,8.958333333333334,14.632951304808229,9.625,16.52728173858807,10.083333333333334,16.155279494813932,10.5,17.18284027743958
New Budapest Gallery,museum,47.5373042,19.0448079,0.0,0.0,24.375,35.77337522515872,24.75,36.125072087586666,21.875,31.824142434112293,18.791666666666668,28.044576372070388
BARBER - shave & cut,hair_care,47.5156054,19.04981,22.333333333333332,27.2819639240938,21.666666666666668,26.88039351563804,22.583333333333332,29.732020710936474,19.0,22.40535650240808,21.25,24.10610227031045
Bortársaság - Andrássy,liquor_store,47.5038475,19.061722500000002,15.083333333333334,20.530296041595587,12.541666666666666,19.048138943797692,14.625,19.506008689632022,20.916666666666668,32.11686559357179,10.375,13.701619429833833
Bortársaság,liquor_store,47.497396,19.0407997,14.041666666666666,17.042787249221362,15.25,18.570249504696125,18.375,22.580988500653966,20.916666666666668,25.511299239530878,31.625,39.34337354201679
Lumi Pékség,bakery,47.5444904,19.1393074,16.25,12.692681618423533,14.375,11.239115104550416,16.208333333333332,12.884031352371387,11.708333333333334,10.001996328511401,12.583333333333334,9.987144514602537
PASTA.,restaurant,47.5282989,19.0663914,4.666666666666667,12.071545974821213,8.958333333333334,22.939193473664723,8.875,22.391055691949855,6.833333333333333,16.9033198580108,5.625,11.46666363856549
Merillo Caffee kávégép szerviz,store,47.581269299999995,19.085022600000002,20.125,26.611890356254914,27.25,33.93529382024954,24.041666666666668,31.904126126394516,20.041666666666668,28.39084237136256,16.708333333333332,25.95746386986902
Starbucks Corvin,cafe,47.486115500000004,19.073645199999998,28.75,27.141987768032024,29.75,27.643941470058138,31.166666666666668,29.551743697378594,32.5,28.59632843565761,31.458333333333332,29.237503265877923
"Elektromos Cigi Üzlet - Nemzeti Dohánybolt, újpalotai vásárcsarnok",liquor_store,47.5450854,19.139721899999998,28.0,28.81405906844782,32.833333333333336,32.80201552073016,34.416666666666664,34.12589030177658,35.083333333333336,34.25871746318333,33.958333333333336,33.84582589560425
Bortársaság - Pozsonyi út,liquor_store,47.5188429,19.0521306,19.291666666666668,23.504395274548592,24.791666666666668,32.41910337885502,23.041666666666668,28.624696747544572,20.666666666666668,26.560727065015033,25.625,31.357897064907483
